game_num,runtime,num_players,discussion,name,agent,innocent,killer,killer,num_turns,banished,killed,escaped,num_killed,num_escaped,duplicate_search_rate,vote_rate_for_self,vote_rate_for_killer,witness_vote_rate_for_killer,non_witness_vote_rate_for_killer,
22,19.49275994,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,10,FALSE,TRUE,FALSE,,,0,0,0,,0,
22,19.49275994,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,10,FALSE,FALSE,FALSE,,,0,0,0.5,,0.5,
23,6.620099783,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,5,FALSE,TRUE,FALSE,,,,1,0,,0,
23,6.620099783,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-ada,TRUE,5,FALSE,,,2,0,,0,0,0,,
23,6.620099783,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,1,TRUE,FALSE,FALSE,,,,1,0,,0,
23,6.620099783,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
24,9.63612175,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-ada,TRUE,6,FALSE,,,2,0,,0,0,0,,
24,9.63612175,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,6,FALSE,TRUE,FALSE,,,,0,1,,1,
24,9.63612175,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,2,TRUE,FALSE,FALSE,,,0,1,0,,0,
24,9.63612175,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,2,FALSE,TRUE,FALSE,,,0.5,,,,,
25,4.774971008,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-ada,TRUE,2,TRUE,,,1,0,,1,1,,1,
25,4.774971008,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
25,4.774971008,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,2,FALSE,FALSE,FALSE,,,,1,0,,0,
25,4.774971008,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,2,FALSE,FALSE,FALSE,,,0,0,1,,1,
26,42.72783899,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,11,FALSE,TRUE,FALSE,,,0,0,1,,1,
26,42.72783899,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
26,42.72783899,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,1,TRUE,FALSE,FALSE,,,,1,0,,0,
26,42.72783899,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-ada,TRUE,11,FALSE,,,2,0,,0,0,,0,
27,8.494438887,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-ada,TRUE,5,FALSE,,,2,1,,0,0,0,,
27,8.494438887,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,3,FALSE,FALSE,TRUE,,,0,0,1,,1,
27,8.494438887,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,5,FALSE,TRUE,FALSE,,,0,0,0,,0,
27,8.494438887,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
28,32.77287602,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,5,FALSE,TRUE,FALSE,,,,,,,,
28,32.77287602,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,5,TRUE,FALSE,FALSE,,,,1,0,0,,
28,32.77287602,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,27,FALSE,TRUE,FALSE,,,0.5,1,0,,0,
28,32.77287602,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-ada,TRUE,27,FALSE,,,2,0,,0,0,,0,
29,9.421365976,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,2,FALSE,TRUE,FALSE,,,,,,,,
29,9.421365976,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,2,TRUE,FALSE,FALSE,,,,1,0,,0,
29,9.421365976,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,5,FALSE,TRUE,FALSE,,,0,0,0,,0,
29,9.421365976,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-ada,TRUE,5,FALSE,,,2,0,,0,0,,0,
30,10.69711304,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,6,FALSE,TRUE,FALSE,,,0,0,0,,0,
30,10.69711304,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,2,FALSE,TRUE,FALSE,,,,,,,,
30,10.69711304,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-ada,FALSE,6,TRUE,FALSE,FALSE,,,0,0.5,0.5,0.5,,
30,10.69711304,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-ada,TRUE,6,FALSE,,,2,0,,0,0,,0,
1,207.110018,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,7,FALSE,TRUE,FALSE,,,0,0,0,,0,
1,207.110018,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,34,FALSE,TRUE,FALSE,,,0.555555556,0.5,0.5,,0.5,
1,207.110018,4,TRUE,Sally,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,34,FALSE,,,3,0,,0.5,0.5,0.5,,
1,207.110018,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
2,18.52464533,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,5,FALSE,FALSE,TRUE,,,,1,0,,0,
2,18.52464533,4,TRUE,Bob,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,5,FALSE,,,1,2,,1,1,1,,
2,18.52464533,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,,,,,,
2,18.52464533,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,3,FALSE,FALSE,TRUE,,,0,,,,,
3,25.38073587,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,,,,,,
3,25.38073587,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,0,1,0,,0,
3,25.38073587,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,8,FALSE,TRUE,FALSE,,,0,0,1,1,,
3,25.38073587,4,TRUE,Bob,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,8,FALSE,,,2,0,,0,0,,0,
4,11.70256186,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,0,,,,,
4,11.70256186,4,TRUE,Regan,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,5,FALSE,,,2,0,,0,0,,0,
4,11.70256186,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0,0,0,,0,
4,11.70256186,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,,1,0,,0,
5,40.90749192,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,4,TRUE,FALSE,FALSE,,,0,1,0,,0,
5,40.90749192,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,15,FALSE,TRUE,FALSE,,,0,1,0,,0,
5,40.90749192,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,,,,,
5,40.90749192,4,TRUE,Lena,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,15,FALSE,,,2,0,,0,0,,0,
6,9.928108931,4,TRUE,Tim,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,3,FALSE,,,1,1,,0,0,,0,
6,9.928108931,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,3,FALSE,FALSE,TRUE,,,0,0,0,,0,
6,9.928108931,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
6,9.928108931,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,0,1,0,,0,
7,83.59034395,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,8,FALSE,TRUE,FALSE,,,0,0,1,,1,
7,83.59034395,4,TRUE,Lena,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,8,FALSE,,,3,0,,0,0,0,0,
7,83.59034395,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
7,83.59034395,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,,1,0,,0,
8,76.6996119,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,,0,1,1,,
8,76.6996119,4,TRUE,Tim,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,6,FALSE,,,3,0,,0,0,,0,
8,76.6996119,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
8,76.6996119,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,6,FALSE,TRUE,FALSE,,,0.75,0.5,0.5,,0.5,
9,14.01850128,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0,0,0,,0,
9,14.01850128,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,3,FALSE,FALSE,FALSE,,,0,0,1,,1,
9,14.01850128,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0.333333333,,,,,
9,14.01850128,4,TRUE,Bob,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,3,TRUE,,,1,0,,1,1,,1,
10,20.08018422,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
10,20.08018422,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,,1,0,,0,
10,20.08018422,4,TRUE,Sally,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,11,FALSE,,,2,0,,0,0,,0,
10,20.08018422,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,11,FALSE,TRUE,FALSE,,,0,0,1,,1,
11,12.68664598,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,0,,,,,
11,12.68664598,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0,0,0,,0,
11,12.68664598,4,TRUE,Bryce,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,5,FALSE,,,2,0,,0,0,,0,
11,12.68664598,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,,0,0,,0,
12,20.66018105,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,8,FALSE,TRUE,FALSE,,,,0,0,,0,
12,20.66018105,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
12,20.66018105,4,TRUE,Sally,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,8,FALSE,,,2,0,,0,0,,0,
12,20.66018105,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,0,1,0,,0,
13,35.76480412,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,13,FALSE,TRUE,FALSE,,,0,0,0,,0,
13,35.76480412,4,TRUE,Lena,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,13,FALSE,,,2,0,,0,0,0,,
13,35.76480412,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,12,TRUE,FALSE,FALSE,,,0,0,0,,0,
13,35.76480412,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,12,FALSE,TRUE,FALSE,,,0,,,,,
14,10.36719203,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,FALSE,FALSE,,,0,0,1,,1,
14,10.36719203,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,FALSE,FALSE,,,,0,1,,1,
14,10.36719203,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
14,10.36719203,4,TRUE,Regan,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,1,TRUE,,,1,0,,0,0,,0,
15,25.69991493,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,6,FALSE,TRUE,FALSE,,,0,0,0,,0,
15,25.69991493,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
15,25.69991493,4,TRUE,Bryce,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,6,FALSE,,,2,0,,0,0,,0,
15,25.69991493,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,6,TRUE,FALSE,FALSE,,,0,0.5,0.5,,0.5,
16,14.94364691,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0,0,0,,0,
16,14.94364691,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
16,14.94364691,4,TRUE,Bryce,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,5,FALSE,,,2,0,,1,1,,1,
16,14.94364691,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,0,1,0,,0,
17,8.330402851,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,,1,0,,0,
17,8.330402851,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,,1,0,,0,
17,8.330402851,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
17,8.330402851,4,TRUE,Sally,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,2,FALSE,,,2,0,,0,0,,0,
18,77.62395811,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,4,FALSE,FALSE,TRUE,,,0,,,,,
18,77.62395811,4,TRUE,Tim,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,7,FALSE,,,0,3,,,,,,
18,77.62395811,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,6,FALSE,FALSE,TRUE,,,0,,,,,
18,77.62395811,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,7,FALSE,FALSE,TRUE,,,0,,,,,
19,90.66254115,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,,1,0,,0,
19,90.66254115,4,TRUE,Sally,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,12,FALSE,,,1,1,,0,0,0,,
19,90.66254115,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,12,FALSE,FALSE,TRUE,,,0.25,0,0,,0,
19,90.66254115,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
20,72.50475693,4,TRUE,Sally,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,5,FALSE,,,2,0,,0,0,0,,
20,72.50475693,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,,1,0,,0,
20,72.50475693,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0,1,0,,0,
20,72.50475693,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
21,21.37423015,4,TRUE,Tim,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,4,FALSE,,,2,0,,1,1,,1,
21,21.37423015,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,,1,0,,0,
21,21.37423015,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
21,21.37423015,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,0,0,,0,
22,673.2245688,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,5,FALSE,TRUE,FALSE,,,0.5,0,0,,0,
22,673.2245688,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,,1,0,,0,
22,673.2245688,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,0,,,,,
22,673.2245688,4,TRUE,Lena,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,5,FALSE,,,2,0,,0,0,,0,
23,11.82658625,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0.5,,,,,
23,11.82658625,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,,0,1,,1,
23,11.82658625,4,TRUE,Bryce,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,4,FALSE,,,2,0,,0,0,,0,
23,11.82658625,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,0,0,,0,
24,89.60270905,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,11,FALSE,TRUE,FALSE,,,0,,,,,
24,89.60270905,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,11,FALSE,FALSE,TRUE,,,0,,,,,
24,89.60270905,4,TRUE,Bob,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,11,FALSE,,,1,2,,,,,,
24,89.60270905,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,10,FALSE,FALSE,TRUE,,,0,,,,,
25,38.28900099,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
25,38.28900099,4,TRUE,Sally,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,18,FALSE,,,2,0,,0,0,0,,
25,38.28900099,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,,0,0,0,,
25,38.28900099,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,18,FALSE,TRUE,FALSE,,,0,0,0,,0,
26,642.5897181,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
26,642.5897181,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,TRUE,FALSE,FALSE,,,0,0.5,0,,0,
26,642.5897181,4,TRUE,Regan,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,2,FALSE,,,2,0,,0,0,0,0,
26,642.5897181,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,,0,1,,1,
27,41.26200557,4,TRUE,Bryce,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,2,TRUE,,,1,0,,0,0,,0,
27,41.26200557,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,,0,1,1,,
27,41.26200557,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,,,,,
27,41.26200557,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,FALSE,FALSE,FALSE,,,,0,1,,1,
28,28.34159899,4,TRUE,Bryce,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,4,FALSE,,,2,0,,0,0,,0,
28,28.34159899,4,TRUE,Lena,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,4,FALSE,TRUE,FALSE,,,0,0,0,,0,
28,28.34159899,4,TRUE,Sally,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,3,FALSE,TRUE,FALSE,,,,,,,,
28,28.34159899,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,3,TRUE,FALSE,FALSE,,,0.333333333,1,0,,0,
29,7.885765791,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,,,,,,
29,7.885765791,4,TRUE,Bryce,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,2,FALSE,,,2,0,,0,0,,0,
29,7.885765791,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,0,1,0,,0,
29,7.885765791,4,TRUE,Bob,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,2,FALSE,TRUE,FALSE,,,0,0,1,,1,
30,16.23720789,4,TRUE,Tim,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,FALSE,TRUE,FALSE,,,0,,,,,
30,16.23720789,4,TRUE,Sally,gpt3-chat,gpt3-ada,gpt3-chat,TRUE,6,FALSE,,,2,0,,0,0,,0,
30,16.23720789,4,TRUE,Regan,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,6,FALSE,TRUE,FALSE,,,0,0,0,0,,
30,16.23720789,4,TRUE,Bryce,gpt3-ada,gpt3-ada,gpt3-chat,FALSE,1,TRUE,FALSE,FALSE,,,0,1,0,,0,
1,56.48417115,4,TRUE,Sally,gpt3-4,gpt3-4,gpt3-4,FALSE,7,FALSE,FALSE,TRUE,,,0,,,,,
1,56.48417115,4,TRUE,Bryce,gpt3-4,gpt3-4,gpt3-4,FALSE,7,FALSE,FALSE,TRUE,,,0,,,,,
1,56.48417115,4,TRUE,Lena,gpt3-4,gpt3-4,gpt3-4,TRUE,7,FALSE,,,0,3,,,,,,
1,56.48417115,4,TRUE,Regan,gpt3-4,gpt3-4,gpt3-4,FALSE,7,FALSE,FALSE,TRUE,,,0,,,,,
2,28.01384187,4,TRUE,Sally,gpt3-4,gpt3-4,gpt3-4,TRUE,5,FALSE,,,1,2,,,,,,
2,28.01384187,4,TRUE,Tim,gpt3-4,gpt3-4,gpt3-4,FALSE,4,FALSE,FALSE,TRUE,,,0,,,,,
2,28.01384187,4,TRUE,Bob,gpt3-4,gpt3-4,gpt3-4,FALSE,5,FALSE,TRUE,FALSE,,,0.333333333,,,,,
2,28.01384187,4,TRUE,Bryce,gpt3-4,gpt3-4,gpt3-4,FALSE,4,FALSE,FALSE,TRUE,,,0,,,,,
3,48.25673819,4,TRUE,Regan,gpt3-4,gpt3-4,gpt3-4,FALSE,3,FALSE,FALSE,FALSE,,,0,0,1,1,,
3,48.25673819,4,TRUE,Tim,gpt3-4,gpt3-4,gpt3-4,TRUE,3,TRUE,,,1,0,,0,0,,0,
3,48.25673819,4,TRUE,Lena,gpt3-4,gpt3-4,gpt3-4,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
3,48.25673819,4,TRUE,Bob,gpt3-4,gpt3-4,gpt3-4,FALSE,3,FALSE,FALSE,FALSE,,,0,0,1,,1,
4,79.47463417,4,TRUE,Lena,gpt3-4,gpt3-4,gpt3-4,FALSE,6,FALSE,FALSE,FALSE,,,0,0,1,,1,
4,79.47463417,4,TRUE,Bryce,gpt3-4,gpt3-4,gpt3-4,TRUE,6,TRUE,,,1,0,,1,1,1,,
4,79.47463417,4,TRUE,Regan,gpt3-4,gpt3-4,gpt3-4,FALSE,6,FALSE,FALSE,FALSE,,,0,0,1,,1,
4,79.47463417,4,TRUE,Tim,gpt3-4,gpt3-4,gpt3-4,FALSE,6,FALSE,TRUE,FALSE,,,0,,,,,
5,65.57247877,4,TRUE,Lena,gpt3-4,gpt3-4,gpt3-4,FALSE,6,FALSE,TRUE,FALSE,,,0,,,,,
5,65.57247877,4,TRUE,Regan,gpt3-4,gpt3-4,gpt3-4,TRUE,7,FALSE,,,1,2,,0,0,0,,
5,65.57247877,4,TRUE,Bryce,gpt3-4,gpt3-4,gpt3-4,FALSE,5,FALSE,FALSE,TRUE,,,0,,,,,
5,65.57247877,4,TRUE,Bob,gpt3-4,gpt3-4,gpt3-4,FALSE,7,FALSE,FALSE,TRUE,,,0,0,1,,1,
6,21.43493509,4,TRUE,Tim,gpt3-4,gpt3-4,gpt3-4,FALSE,3,FALSE,FALSE,TRUE,,,0,,,,,
6,21.43493509,4,TRUE,Lena,gpt3-4,gpt3-4,gpt3-4,TRUE,3,FALSE,,,1,2,,,,,,
6,21.43493509,4,TRUE,Bryce,gpt3-4,gpt3-4,gpt3-4,FALSE,3,FALSE,FALSE,TRUE,,,0,,,,,
6,21.43493509,4,TRUE,Sally,gpt3-4,gpt3-4,gpt3-4,FALSE,3,FALSE,TRUE,FALSE,,,0,,,,,
7,47.25661802,4,TRUE,Lena,gpt3-4,gpt3-4,gpt3-4,FALSE,9,FALSE,FALSE,TRUE,,,0,,,,,
7,47.25661802,4,TRUE,Regan,gpt3-4,gpt3-4,gpt3-4,FALSE,3,FALSE,FALSE,TRUE,,,0,,,,,
7,47.25661802,4,TRUE,Tim,gpt3-4,gpt3-4,gpt3-4,TRUE,9,FALSE,,,0,3,,,,,,
7,47.25661802,4,TRUE,Bob,gpt3-4,gpt3-4,gpt3-4,FALSE,4,FALSE,FALSE,TRUE,,,0,,,,,
8,30.1610539,4,TRUE,Sally,gpt3-4,gpt3-4,gpt3-4,TRUE,5,FALSE,,,1,2,,,,,,
8,30.1610539,4,TRUE,Bob,gpt3-4,gpt3-4,gpt3-4,FALSE,4,FALSE,FALSE,TRUE,,,0,,,,,
8,30.1610539,4,TRUE,Regan,gpt3-4,gpt3-4,gpt3-4,FALSE,4,FALSE,FALSE,TRUE,,,0,,,,,
8,30.1610539,4,TRUE,Bryce,gpt3-4,gpt3-4,gpt3-4,FALSE,5,FALSE,TRUE,FALSE,,,0,,,,,
9,56.42207193,4,TRUE,Bryce,gpt3-4,gpt3-4,gpt3-4,FALSE,3,TRUE,FALSE,FALSE,,,0,0,1,1,,
